baseContentId,recommendedContentId,similarity
5514214996211995551,-5491334714953807444,0.22096089986307754
-5411404485622449820,-504935756748713175,0.1978314427308561
-5411404485622449820,5232169374213306041,0.17144184589314077
-5411404485622449820,-6016433871633244814,0.15630920752219263
-5411404485622449820,-5071600977095793163,0.1549390282524036
-5411404485622449820,6569723785655740276,0.15246689104583253
-8935051432668167578,-504935756748713175,0.14041057841117985
-8935051432668167578,3687286164936910007,0.10412182731989708
-8935051432668167578,5232169374213306041,0.10280117427546995
-8935051432668167578,3456446200772320915,0.10079787178367913
-8935051432668167578,6569723785655740276,0.09983935357462016
-5997023418322622504,4917926779066818777,0.1265317178150063
-5997023418322622504,-5411404485622449820,0.12453601975789103
-5997023418322622504,-504935756748713175,0.1240636910624503
-5997023418322622504,-6016433871633244814,0.11297000066092165
-5997023418322622504,-5289386635926629588,0.11044051886453528
6240076106289531207,5232169374213306041,0.1330613038966248
6240076106289531207,9168028029170358424,0.13276137111677158
6240076106289531207,-6275771337261603227,0.13034621875071498
6240076106289531207,-504935756748713175,0.12696547139516773
6240076106289531207,4917926779066818777,0.12297981346929224
7000840123067725009,-504935756748713175,0.18014538372792654
7000840123067725009,5232169374213306041,0.14552984784744752
7000840123067725009,4917926779066818777,0.14526008091890794
7000840123067725009,-5411404485622449820,0.14480550451767502
7000840123067725009,6569723785655740276,0.14320142989788348
-3750301395521973493,-8041742992841055506,0.23554562548189267
-3750301395521973493,-504935756748713175,0.15538160078184116
-3750301395521973493,-6056382045660082261,0.1529530136286372
-3750301395521973493,5232169374213306041,0.14670197889809744
-3750301395521973493,4917926779066818777,0.1465135102912231
-3336755617029300430,5232169374213306041,0.16762047650411846
-3336755617029300430,-504935756748713175,0.16397815493151546
-3336755617029300430,3456446200772320915,0.14974051787545903
-3336755617029300430,4917926779066818777,0.1439144400335229
-3336755617029300430,3687286164936910007,0.14040904275875465
-4761420664091904483,4877833951599818487,0.5337685953683422
-4761420664091904483,-7165716941095296287,0.4183161851198208
-4761420664091904483,1128840733277618400,0.39999958020223303
-4761420664091904483,-5123671543726522991,0.3914024092740281
-4761420664091904483,-4760639635023250284,0.3854317214477885
-6467708104873171151,6377566860234930618,0.25322799190523976
-6467708104873171151,8890720798209849691,0.23937428871104255
-6467708104873171151,-5238066650780855302,0.21492317386102142
-6467708104873171151,7424795099560672335,0.2099740141565283
-6467708104873171151,-3400154175330058574,0.20740214385977004
2817960273225808857,1348739322889189648,0.23806376971987214
2817960273225808857,7963184191158282052,0.20735920310663877
2817960273225808857,-6761163882540291832,0.19149538748034872
2817960273225808857,-4386371945374980231,0.1859027340442062
2817960273225808857,4313871021753084020,0.1851908698203931
-2766592729910903198,1971653634364577968,0.4134186493848589
-2766592729910903198,4313871021753084020,0.41099082557876787
-2766592729910903198,-2323511129839590090,0.40804545183741464
-2766592729910903198,-8968101771604200516,0.40750585331004835
-2766592729910903198,231281690254211527,0.4008879982899236
1286723199785027310,8968837261991914049,0.5842313314529322
1286723199785027310,6987435400166905688,0.44720657430072186
1286723199785027310,-1403735753867098241,0.40812535062165467
1286723199785027310,5111115201913219115,0.38225693018901274
1286723199785027310,7756118769128656312,0.3751369939067323
2280365999288629014,7351002593233940239,0.3045639911164586
2280365999288629014,-8773118241761372618,0.2990224977873339
2280365999288629014,-5179565226573622983,0.2791072075243981
2280365999288629014,5795281877636738272,0.2615205778971822
2280365999288629014,-8734181034726403477,0.2544625068506458
1595230810451459837,-3697359635590244386,0.2377130023534413
1595230810451459837,8729086959762650511,0.21162296532026564
1595230810451459837,-2038869595290705317,0.20839854878571923
1595230810451459837,2474876390020567211,0.19207559486033268
1595230810451459837,-2090760089450762391,0.18728111956918633
8120046881003900118,-3499919498720038879,0.3682904035593785
8120046881003900118,3510349622718287202,0.3361297897733583
8120046881003900118,-7108012586837980940,0.3140308393199716
8120046881003900118,-5781461435447152359,0.3062885751896499
8120046881003900118,-1523691178084871,0.2920028606330247
-4748027149000767298,-4503975842879662368,0.37909323106349274
-4748027149000767298,-3872763991286728274,0.32067161822555124
-4748027149000767298,7926736692763443624,0.3171420942280241
-4748027149000767298,-8717945432162716060,0.26092092981266407
-4748027149000767298,7419040071212162906,0.209628166042129
8596997246990922861,2271592336048425450,0.3663649573335265
8596997246990922861,1805849336099641652,0.3559417883705757
8596997246990922861,-8717945432162716060,0.32465357579292353
8596997246990922861,-3697359635590244386,0.3244820653410019
8596997246990922861,2858969450431709251,0.3220346796372911
2793899372921426050,3929262240746146680,0.24889390020652274
2793899372921426050,2704671778746002960,0.18118618411747223
2793899372921426050,-1917202688559171732,0.18065259273549023
2793899372921426050,6778168087818060600,0.17949546261203847
2793899372921426050,9151634133568930081,0.1761186655246371
-3850335246895770347,-6739959707791598779,0.4150810525393683
-3850335246895770347,966067567430037498,0.40879179086505957
-3850335246895770347,162771765556771108,0.3976435448476082
-3850335246895770347,1433393829724383645,0.38655755886763193
-3850335246895770347,5350829677696205474,0.3811888984979097
-605114438206384896,-4612605965384710183,0.22575215485522693
-605114438206384896,1805849336099641652,0.2247563489855718
-605114438206384896,-2487699318115820990,0.21935699924727037
-605114438206384896,8947914348334479785,0.20666121810755123
-605114438206384896,-8618420761918493321,0.20086070292869507
-3820497466351868775,-8353590933060505654,0.4012021026059978
-3820497466351868775,8637400873589298078,0.2829381340313358
-3820497466351868775,3750772607644674028,0.2712845247749615
-3820497466351868775,-2547386150711652030,0.2584208812333143
-3820497466351868775,-7863574628164051955,0.2454293442108722
-4187268503708157132,-456574518348806233,0.9999999999999994
-4187268503708157132,-8722526817358894474,0.2941263395008218
-4187268503708157132,3035329611795434601,0.262093836544907
-4187268503708157132,-6324550271415246022,0.24860844712817262
-4187268503708157132,2841458704671711663,0.24307872630268484
-456574518348806233,-456574518348806233,0.9999999999999994
-456574518348806233,-8722526817358894474,0.2941263395008218
-456574518348806233,3035329611795434601,0.262093836544907
-456574518348806233,-6324550271415246022,0.24860844712817262
-456574518348806233,2841458704671711663,0.24307872630268484
910894669274456978,-1737937277055036780,0.29624724137577607
910894669274456978,-7673844339521298105,0.1543628747004025
910894669274456978,-7534240757267992657,0.14814948294809346
910894669274456978,-4187268503708157132,0.13688036286163113
910894669274456978,-456574518348806233,0.13688036286163113
4153717385931831462,-9192549002213406534,0.18460804142845488
4153717385931831462,-8099145207792678586,0.1664999881777178
4153717385931831462,-5434287697440336767,0.15904155693782146
4153717385931831462,-6625273991455881177,0.14808435822770466
4153717385931831462,-2430889785264760757,0.14423439146606246
-5756697018315640725,-8819557474068526071,0.266578006985037
-5756697018315640725,-2136400115854451336,0.2567583612587262
-5756697018315640725,-6728844082024523434,0.24946829444108096
-5756697018315640725,1106203543388094548,0.23607679643438742
-5756697018315640725,3091351089612339864,0.23261390130599055
-2333243857499586461,5843362068320522769,0.244198750268157
-2333243857499586461,-7009536306337650657,0.23941672005003606
-2333243857499586461,-3699283667575074041,0.23323400334290584
-2333243857499586461,-2405892683303291957,0.23159711476508396
-2333243857499586461,-8968101771604200516,0.22674837351447527
-8819557474068526071,-7876497512693688413,0.2890945766639529
-8819557474068526071,-2976309714446243509,0.271374986522699
-8819557474068526071,-5756697018315640725,0.266578006985037
-8819557474068526071,-6308850935767965758,0.2387210801969583
-8819557474068526071,7351002593233940239,0.2383763854204765
-7876497512693688413,2607211459879791691,0.29910593381771805
-7876497512693688413,-8819557474068526071,0.2890945766639529
-7876497512693688413,1674373276159762025,0.28467258686417984
-7876497512693688413,7534917347133949300,0.2784751748322102
-7876497512693688413,-4754223659064624252,0.2726343162337646
8483892789913825147,-1995591062742965408,0.36960012315078117
8483892789913825147,8620166073102656574,0.35778277388361424
8483892789913825147,-6074646493203713780,0.3369540081546871
8483892789913825147,-2041630887686751489,0.31665167082704554
8483892789913825147,-1662763254714212341,0.29201601240164454
-3410781775610270991,4306804750094230211,0.40405877181223315
-3410781775610270991,8378863480597222815,0.3491657677252197
-3410781775610270991,7059601745558171892,0.28350957395187953
-3410781775610270991,6678691743269420670,0.23491889170609132
-3410781775610270991,216869981229779312,0.22957152693164837
-5331421579623797776,5189107351987144723,0.2810434178261448
-5331421579623797776,-7108012586837980940,0.2236493925614156
-5331421579623797776,962287586799267519,0.22298908610421356
-5331421579623797776,-5500597021296520708,0.22274023548134247
-5331421579623797776,-4996336942690402156,0.2002259316080554
-1625815289565836489,-6174871522512566947,0.23264522601598783
-1625815289565836489,4422997595777504091,0.16940660970576893
-1625815289565836489,-7215110246375999491,0.1651400130023347
-1625815289565836489,2704671778746002960,0.15005107288343977
-1625815289565836489,-3723217532224917485,0.12953556978825911
-1313614305945895108,3547081132182529111,0.1933812809862842
-1313614305945895108,-6654470039478316910,0.09219238393511156
-1313614305945895108,6576356408780336784,0.09153498358576818
-1313614305945895108,-8728075196312712282,0.08896941411990932
-1313614305945895108,-7423191370472335463,0.06772149315444399
966067567430037498,1433393829724383645,0.5249973921142999
966067567430037498,3294074907209583622,0.5229947493561368
966067567430037498,-6739959707791598779,0.5071456148574922
966067567430037498,-5997769775112032630,0.46452272459099714
966067567430037498,5350829677696205474,0.4397251317378398
5965544132537436406,5317978293082383492,0.31385107540007534
5965544132537436406,4999440443052714243,0.24082331404185942
5965544132537436406,4372031182493802582,0.22468528382510108
5965544132537436406,6006800146436649545,0.21101359650901247
5965544132537436406,3598164602856140626,0.20338297259182084
-4295420427690447901,-8287402887944984163,0.3364481590400114
-4295420427690447901,6743199836219189414,0.2681018423449696
-4295420427690447901,2788367348502337122,0.25384988947797593
-4295420427690447901,-8704908797766843570,0.24663663424289303
-4295420427690447901,-7638840925036528150,0.24041214002201364
-9002191823887486987,4575580212020245658,0.28495909746301024
-9002191823887486987,162771765556771108,0.23301102759302234
-9002191823887486987,5350829677696205474,0.22711792787257398
-9002191823887486987,3168079495368669052,0.22403650717593743
-9002191823887486987,3035329611795434601,0.21447171039870952
-2061825422128752184,-5976464170927897250,0.18099207041275087
-2061825422128752184,1314740759271289025,0.16774024064826776
-2061825422128752184,4786732753690611738,0.13052002204998422
-2061825422128752184,-5826278791285476287,0.09185771587944737
-2061825422128752184,-3780822597455574960,0.08922159173335666
4911701623098526999,6678691743269420670,0.3213163794579557
4911701623098526999,-8258529658421542282,0.3181828093697805
4911701623098526999,3564394485543941353,0.31526705623641954
4911701623098526999,5250363310227021277,0.31236051063331627
4911701623098526999,-7126520323752764957,0.3111798361023648
4089568303716665454,-4541461982704074404,0.48275667747273315
4089568303716665454,8095004770374551394,0.37213295050207795
4089568303716665454,4121807259563748287,0.34798052319127526
4089568303716665454,-7529178973676767391,0.33070815560761996
4089568303716665454,3294074907209583622,0.32147837881941954
4843782008053284888,162771765556771108,0.2992712385004971
4843782008053284888,-3395906801262755897,0.29705634938021874
4843782008053284888,-6739959707791598779,0.2857970139819445
4843782008053284888,-5953227649059336919,0.28188921156410096
4843782008053284888,-9071883412530082330,0.26804660190851426
-1625217607550912638,8200662919796009914,0.4276726236303752
-1625217607550912638,-9189659052158407108,0.2274891590717462
-1625217607550912638,-605114438206384896,0.1768855834224414
-1625217607550912638,1805849336099641652,0.17413679897626239
-1625217607550912638,7077639154797499584,0.17411170761996247
7273139206342584600,-504935756748713175,0.18426250137629818
7273139206342584600,-6016433871633244814,0.16769226898503975
7273139206342584600,6569723785655740276,0.16317504633626206
7273139206342584600,34557439830244258,0.15313530761317054
7273139206342584600,3456446200772320915,0.15226442623411166
4575580212020245658,3035329611795434601,0.4101861080340965
4575580212020245658,5350829677696205474,0.38303860287237523
4575580212020245658,1734266821019430183,0.34236235626153744
4575580212020245658,-7033990154815318757,0.33416912609850086
4575580212020245658,408283689595887456,0.3270720413147777
-3622715112759104312,-1291869519847635026,0.19147664716868742
-3622715112759104312,-6728844082024523434,0.17245131547507384
-3622715112759104312,-6642751159620064055,0.17106762434506534
-3622715112759104312,7534917347133949300,0.16269109654612465
-3622715112759104312,-6308850935767965758,0.1624541932848447
-7380550029266431533,216869981229779312,0.24138717026632134
-7380550029266431533,4306804750094230211,0.23469184429282477
-7380550029266431533,-3883591366197282127,0.21213745349759017
-7380550029266431533,-3410781775610270991,0.18848538388992583
-7380550029266431533,6678691743269420670,0.17664986540505187
7488370990373644128,-3307413259092352650,0.16300785103614404
7488370990373644128,3705075652854270482,0.10626073419173535
7488370990373644128,-2328163218997425612,0.10065317723031829
7488370990373644128,-2841995722250280583,0.07638742251198222
7488370990373644128,-57452526663870593,0.07145224972183829
-2430153190648595765,2858969450431709251,0.4578607634719394
-2430153190648595765,1805849336099641652,0.41089341962366477
-2430153190648595765,-7492067511846042603,0.3261740695134111
-2430153190648595765,511891900317865118,0.3251233320802263
-2430153190648595765,2841458704671711663,0.3196694983371203
2670715450352290324,-3653998742295730637,0.23496000319924903
2670715450352290324,-7388035385087807288,0.21657121295851334
2670715450352290324,-4503975842879662368,0.20894832936130064
2670715450352290324,-582471538642477927,0.20613939626116654
2670715450352290324,-4463029741564307314,0.18308724876380128
-4524355549457527387,4877833951599818487,0.3376270299634853
-4524355549457527387,-115909536143817330,0.329481138072671
-4524355549457527387,4625350031392752392,0.3238256642705552
-4524355549457527387,-1254906787526072320,0.27128767153749755
-4524355549457527387,-7586203274767893481,0.2693028210440996
-4754223659064624252,7534917347133949300,0.5380865709785184
-4754223659064624252,-8467102776052559275,0.508418841352496
-4754223659064624252,1469580151036142903,0.4501592939828713
-4754223659064624252,-6642751159620064055,0.38232583344683996
-4754223659064624252,2607211459879791691,0.36578551824264055
-1654063646246197191,5238119115012015307,0.4579613310165366
-1654063646246197191,-2976309714446243509,0.4056965831644833
-1654063646246197191,4069333494579100211,0.3778966478355135
-1654063646246197191,4139191914110236238,0.36546640719183143
-1654063646246197191,7255021292858609470,0.36546640719183143
-1630229587164086350,3575694866055127253,0.7893953641928245
-1630229587164086350,-5014627593450767720,0.7607132295519495
-1630229587164086350,-7130425546996181071,0.7553931924211641
-1630229587164086350,-595851741330881198,0.7229518650530987
-1630229587164086350,-9137036168156595470,0.6968252022865598
3168079495368669052,162771765556771108,0.28643139358104996
3168079495368669052,-6739959707791598779,0.24326161136357421
3168079495368669052,-5953227649059336919,0.23346275208190093
3168079495368669052,-9002191823887486987,0.22403650717593743
3168079495368669052,-3850335246895770347,0.22178666096252028
8384349834972693428,-4089455027188314262,0.34410825483456414
8384349834972693428,6638782839540370044,0.34278924539458977
8384349834972693428,2220561310072186802,0.31779172808430506
8384349834972693428,5258604889412591249,0.30943960799497006
8384349834972693428,-7959318068735027467,0.3040952132201442
-5952729859839521828,2719909253419802298,0.2734056986304845
-5952729859839521828,-5843518165523212471,0.2726843982226588
-5952729859839521828,-7009536306337650657,0.26722848567741914
-5952729859839521828,6044362651232258738,0.2667722331600895
-5952729859839521828,-2323511129839590090,0.2658111283511601
7763750328910542816,9136323715291453594,0.06908404965794447
7763750328910542816,5313335392004163852,0.06795917882157222
7763750328910542816,4012770927504386801,0.06616345142513488
7763750328910542816,-8041742992841055506,0.06369545670742727
7763750328910542816,3218993154926038233,0.0448027909217118
3788990922347931494,-7009536306337650657,0.36244520416906545
3788990922347931494,-1820269894165785259,0.35520115769239746
3788990922347931494,-6859363289291329827,0.34201478360952703
3788990922347931494,123378787151399958,0.33994520799588485
3788990922347931494,4563006651994272837,0.337922823266593
3460026829794173084,-4086521633840243549,0.3292064613715189
3460026829794173084,7359386552064322134,0.3261580585629298
3460026829794173084,-5843518165523212471,0.23117359998294143
3460026829794173084,4563006651994272837,0.23100481202536827
3460026829794173084,-2323511129839590090,0.227616188110739
8433131156569129937,-555187669877280641,0.18890191209846255
8433131156569129937,365571143597993923,0.15520671800538535
8433131156569129937,5092635400707338872,0.15520671800538535
8433131156569129937,8836508987743809103,0.1528952506043301
8433131156569129937,-6308850935767965758,0.15196763378300074
1318981494172475806,-6878119266243511199,0.9999999999999993
1318981494172475806,8947914348334479785,0.3772773183808893
1318981494172475806,4625350031392752392,0.3070160981999405
1318981494172475806,1805849336099641652,0.27723772719347267
1318981494172475806,2271592336048425450,0.2668919548254186
-2388274433047018803,-1469918446833331103,0.13881112443274948
-2388274433047018803,2293315701090958124,0.13837820204050968
-2388274433047018803,4804093434821394840,0.0979204910239565
-2388274433047018803,-6056382045660082261,0.09655080453349746
-2388274433047018803,-7646489242554562522,0.09112539582710308
-7474372733748503487,-634395794651424614,0.15938528441317013
-7474372733748503487,-3060116862184714437,0.14181582713103308
-7474372733748503487,-7002558676365724983,0.13193749937698712
-7474372733748503487,8265190708606665292,0.12365807715091942
-7474372733748503487,223316996491584050,0.12097317092028277
7877378240682678384,6876740810766966100,0.42926686761342564
7877378240682678384,7395435905985567130,0.22661286500487554
7877378240682678384,6678691743269420670,0.2197858718696407
7877378240682678384,-4316394955033262743,0.21772564904327546
7877378240682678384,5258604889412591249,0.20972888738491005
5843350704442714396,1540456027678548167,0.4992641667475589
5843350704442714396,-8187220755213888616,0.2755316854724259
5843350704442714396,-2144625344076628986,0.25562084794237644
5843350704442714396,-9190737901804729417,0.24114814588607278
5843350704442714396,1981046186743381313,0.2347317272595615
6876740810766966100,7877378240682678384,0.42926686761342564
6876740810766966100,6678691743269420670,0.241280196298548
6876740810766966100,-158184760257182670,0.2265715533672115
6876740810766966100,7062745737910050042,0.21778099813332352
6876740810766966100,-6570327055377820618,0.1902880411100938
6980529106338478812,162771765556771108,0.28355186872336136
6980529106338478812,-6739959707791598779,0.2696753314928323
6980529106338478812,4843782008053284888,0.23492581769442367
6980529106338478812,-3850335246895770347,0.23419475706904885
6980529106338478812,-5953227649059336919,0.2333597200438262
-730957269757756529,123378787151399958,0.48026123137091753
-730957269757756529,-5082274522455747241,0.47880168200086004
-730957269757756529,-8340365043226490059,0.45984962845860694
-730957269757756529,4313871021753084020,0.4551265421133465
-730957269757756529,-2323511129839590090,0.44402856377061356
-6878119266243511199,-6878119266243511199,0.9999999999999993
-6878119266243511199,8947914348334479785,0.3772773183808893
-6878119266243511199,4625350031392752392,0.3070160981999405
-6878119266243511199,1805849336099641652,0.27723772719347267
-6878119266243511199,2271592336048425450,0.2668919548254186
-6457517220721978,484986956330644320,0.33126214491473616
-6457517220721978,-5843518165523212471,0.3266236480088181
-6457517220721978,-4386371945374980231,0.3185527004500993
-6457517220721978,-7009536306337650657,0.30773541636431967
-6457517220721978,4563006651994272837,0.3059919444892724
-3968102273907750828,-504935756748713175,0.15667456011977288
-3968102273907750828,3687286164936910007,0.14233899812252737
-3968102273907750828,5232169374213306041,0.13494808959662216
-3968102273907750828,-8041742992841055506,0.13188302807091767
-3968102273907750828,7273139206342584600,0.12378486334244593
-74919696966767903,-5411404485622449820,0.06917053611168655
-74919696966767903,-1753606726398516179,0.04436453210059363
-74919696966767903,2633209697262372913,0.042789616397930434
-74919696966767903,-7809508238092432842,0.040956869539030064
-74919696966767903,-7639185658532886960,0.03855779995380224
-7814257818245609902,-1852234953549915446,0.18819014150850552
-7814257818245609902,-504935756748713175,0.17324894781404068
-7814257818245609902,4917926779066818777,0.172306234484851
-7814257818245609902,9168028029170358424,0.1584580637048247
-7814257818245609902,-6016433871633244814,0.15438438157336765
3456446200772320915,4917926779066818777,0.18968373016822213
3456446200772320915,-504935756748713175,0.18883565525094795
3456446200772320915,5232169374213306041,0.17374112096935201
3456446200772320915,3687286164936910007,0.155969676997614
3456446200772320915,7273139206342584600,0.15226442623411166
7569814035922103969,-504935756748713175,0.10917671323181294
7569814035922103969,6240076106289531207,0.09952506408986478
7569814035922103969,-6056382045660082261,0.09733084606829873
7569814035922103969,3687286164936910007,0.09704049312507507
7569814035922103969,3456446200772320915,0.09383983549303489
6569723785655740276,-504935756748713175,0.23740907322818988
6569723785655740276,7273139206342584600,0.16317504633626206
6569723785655740276,5232169374213306041,0.1627732626711187
6569723785655740276,34557439830244258,0.16156947209265637
6569723785655740276,-6016433871633244814,0.15996887408649782
614512039577184122,5232169374213306041,0.1724395183053848
614512039577184122,-504935756748713175,0.16052021197332975
614512039577184122,-5411404485622449820,0.1508532127089189
614512039577184122,-3750301395521973493,0.14321777978897302
614512039577184122,6569723785655740276,0.14289394583009918
6296126022971270017,4917926779066818777,0.15939196700336167
6296126022971270017,-504935756748713175,0.15884705765937382
6296126022971270017,-7684863035595645318,0.15706563643728083
6296126022971270017,-5411404485622449820,0.1467959850430283
6296126022971270017,3456446200772320915,0.14302594243569017
-504935756748713175,6569723785655740276,0.23740907322818988
-504935756748713175,5232169374213306041,0.2102669713350657
-504935756748713175,34557439830244258,0.20952779155525406
-504935756748713175,3687286164936910007,0.20075664425801493
-504935756748713175,-6016433871633244814,0.20044533080788654
-5289386635926629588,-6016433871633244814,0.15074137927849973
-5289386635926629588,-504935756748713175,0.15007376120653126
-5289386635926629588,-1852234953549915446,0.13746276996774587
-5289386635926629588,5232169374213306041,0.12900477124778714
-5289386635926629588,4917926779066818777,0.1269979245569725
3687286164936910007,-504935756748713175,0.20075664425801493
3687286164936910007,3456446200772320915,0.155969676997614
3687286164936910007,-6016433871633244814,0.15092324734988577
3687286164936910007,-5411404485622449820,0.14942698844001703
3687286164936910007,4917926779066818777,0.14905741674247155
3702150017806959874,-504935756748713175,0.1764641720271547
3702150017806959874,-6016433871633244814,0.14955837503684175
3702150017806959874,4917926779066818777,0.1444986512136546
3702150017806959874,3456446200772320915,0.14090694006612622
3702150017806959874,7273139206342584600,0.13932303446720512
-6016433871633244814,4917926779066818777,0.20671385851944787
-6016433871633244814,-504935756748713175,0.20044533080788654
-6016433871633244814,5232169374213306041,0.17435837680364005
-6016433871633244814,34557439830244258,0.17192457042413234
-6016433871633244814,7273139206342584600,0.16769226898503975
9168028029170358424,4917926779066818777,0.1870319647962695
9168028029170358424,-504935756748713175,0.17427193657388804
9168028029170358424,-7814257818245609902,0.1584580637048247
9168028029170358424,5232169374213306041,0.15020654381104578
9168028029170358424,-6016433871633244814,0.14888061960709634
-7684863035595645318,6296126022971270017,0.15706563643728083
-7684863035595645318,4917926779066818777,0.13518341293022346
-7684863035595645318,-504935756748713175,0.1319443725024012
-7684863035595645318,-7814257818245609902,0.12560103140320203
-7684863035595645318,-6016433871633244814,0.12547550916512515
34557439830244258,-504935756748713175,0.20952779155525406
34557439830244258,6258766779968998934,0.20021218073169533
34557439830244258,-5345231991504930502,0.1917123100175367
34557439830244258,-6016433871633244814,0.17192457042413234
34557439830244258,6569723785655740276,0.16156947209265637
6258766779968998934,34557439830244258,0.20021218073169533
6258766779968998934,-504935756748713175,0.18819349375942487
6258766779968998934,6569723785655740276,0.15896043884713995
6258766779968998934,-5345231991504930502,0.15868575067972035
6258766779968998934,-6056382045660082261,0.13196974590356159
-5345231991504930502,34557439830244258,0.1917123100175367
-5345231991504930502,-504935756748713175,0.16052265115583042
-5345231991504930502,6258766779968998934,0.15868575067972035
-5345231991504930502,6569723785655740276,0.1266969163181145
-5345231991504930502,3456446200772320915,0.11198187954544207
-6056382045660082261,-504935756748713175,0.1572410218098285
-6056382045660082261,-8041742992841055506,0.15586410797312883
-6056382045660082261,-3750301395521973493,0.1529530136286372
-6056382045660082261,-7646489242554562522,0.1485029817384181
-6056382045660082261,-5411404485622449820,0.1455626765505999
-4882849408937990337,4917926779066818777,0.1624146952531504
-4882849408937990337,3456446200772320915,0.1348314948502903
-4882849408937990337,7273139206342584600,0.13298166411473894
-4882849408937990337,865977730460714234,0.12558844453309043
-4882849408937990337,-504935756748713175,0.1254555586645522
-894273917655637623,4917926779066818777,0.13328107073579948
-894273917655637623,3456446200772320915,0.13229727972795713
-894273917655637623,9168028029170358424,0.12797433449714826
-894273917655637623,-504935756748713175,0.1258539165722099
-894273917655637623,-7684863035595645318,0.12317171341382997
-5678159351655490918,231281690254211527,0.31061456957432404
-5678159351655490918,-78422372027822130,0.3043159074771172
-5678159351655490918,4313871021753084020,0.3006868702597315
-5678159351655490918,-7009536306337650657,0.2981888087962287
-5678159351655490918,-3699283667575074041,0.29782094181179014
7078276984547732873,7078276984547732873,0.9999999999999996
7078276984547732873,-9102431381393428051,0.9999999999999996
7078276984547732873,6237714845306489877,0.9603906032525373
7078276984547732873,-5198756378866433953,0.1466165392865133
7078276984547732873,-3790313320969344469,0.12976811503167573
8589361101754366293,909703879562824170,0.3534385400051
8589361101754366293,-2797708685347481851,0.34084862073182254
8589361101754366293,-6245566021053602636,0.32169356389992465
8589361101754366293,-387651900461462767,0.30284493300145354
8589361101754366293,-7908990633460844158,0.2817884188592422
-7714713652743527644,-8254222281357012124,0.327558269859437
-7714713652743527644,-6859363289291329827,0.3235504437220918
-7714713652743527644,-8968101771604200516,0.32094958734263385
-7714713652743527644,-2323511129839590090,0.31731145093070096
-7714713652743527644,-7009536306337650657,0.3136011074269867
4139191914110236238,7255021292858609470,0.999999999999996
4139191914110236238,5238119115012015307,0.6280928724514333
4139191914110236238,4069333494579100211,0.5138394630941081
4139191914110236238,-8187220755213888616,0.45078268102239777
4139191914110236238,-2976309714446243509,0.42218989246920474
-703416562539077070,5238119115012015307,0.42370080287598066
-703416562539077070,4139191914110236238,0.38067680663600284
-703416562539077070,7255021292858609470,0.38067680663600284
-703416562539077070,4069333494579100211,0.32375162082662284
-703416562539077070,-2976309714446243509,0.28727105567660266
-1706114177222872702,-703416562539077070,0.23195082965503538
-1706114177222872702,1041289933344278866,0.1724325882162842
-1706114177222872702,5238119115012015307,0.1711800329644147
-1706114177222872702,-4760639635023250284,0.16501600197023877
-1706114177222872702,-4138575697540914268,0.14737692766152335
7606744605433799135,-8194774279664546436,0.460868374696274
7606744605433799135,9113647036759476320,0.33753284211562196
7606744605433799135,-8900113512825364282,0.332527889126425
7606744605433799135,4369833742675497700,0.31451196919692365
7606744605433799135,-4024778022934140027,0.3103915896821833
2672238531812965181,5036201777135800491,0.3995875844290495
2672238531812965181,-4145260601063545880,0.35175125059501827
2672238531812965181,-7387185690512762935,0.3474873714781863
2672238531812965181,5514214996211995551,0.270123314241744
2672238531812965181,-5491334714953807444,0.18537408030781075
-6603351162010419903,4069333494579100211,0.23896372007655686
-6603351162010419903,5238119115012015307,0.23389180184873304
-6603351162010419903,4139191914110236238,0.18929899088782703
-6603351162010419903,7255021292858609470,0.18929899088782703
-6603351162010419903,-2976309714446243509,0.1477924055259268
-1981734999963962468,4604014376318271136,0.39362698243227384
-1981734999963962468,-5791454671270548045,0.34716203719112443
-1981734999963962468,-1701416312023927957,0.28800388893354467
-1981734999963962468,-4068545238978420047,0.26560510870814064
-1981734999963962468,1549650080907932816,0.24881996254965666
3375733407275108717,381577463519666187,0.19191371979022415
3375733407275108717,4419562057180692966,0.19086181454192136
3375733407275108717,-3537777320523757545,0.16466863529867548
3375733407275108717,6437568358552101410,0.16218036800188929
3375733407275108717,-5410531116380081703,0.13907052257584612
372648779227126668,2415534163825594672,0.2939058722434638
372648779227126668,-6308850935767965758,0.1528451025354369
372648779227126668,4422997595777504091,0.14449834644618204
372648779227126668,7915650190943924834,0.1313701700966357
372648779227126668,-6765871608738223618,0.12694902794407317
-5820943153819992582,7823781477664935857,0.3132148276253968
-5820943153819992582,1797385737206265555,0.3113984705402805
-5820943153819992582,1981046186743381313,0.2687018052844774
-5820943153819992582,5037221949349729844,0.25713634843777844
-5820943153819992582,734632752661830332,0.25713634843777844
4917926779066818777,-6016433871633244814,0.20671385851944787
4917926779066818777,-504935756748713175,0.19722446376885727
4917926779066818777,3456446200772320915,0.18968373016822213
4917926779066818777,9168028029170358424,0.1870319647962695
4917926779066818777,5232169374213306041,0.18133360640348145
5232169374213306041,-504935756748713175,0.2102669713350657
5232169374213306041,-8041742992841055506,0.1844532335870642
5232169374213306041,4917926779066818777,0.18133360640348145
5232169374213306041,-6016433871633244814,0.17435837680364005
5232169374213306041,3456446200772320915,0.17374112096935201
-614408900691920886,2709926970543371965,0.17103932207120368
-614408900691920886,-3405516291669853723,0.134948959900296
